transaccion_id,fecha_transaccion,tipo_transaccion,estado,monto_total,metodo_pago,cliente_nombre,cliente_telefono,producto_nombre,producto_talla,producto_color,producto_temporada,cantidad_comprada,fecha_entrega,fecha_devolucion,multa_aplicada,reseña_rating
687e0e6d2d8655b05b08c40e,2026-06-05 06:01:35,Venta,Completada,2100,transferencia_bancaria,ia.perez@example.com,1234567897,Vestido de Noche Corto con Pedrería,M,Negro,Todo el Año,1,2026-06-06 02:01:35,,0,1
687e0e6d2d8655b05b08c40f,2025-07-06 06:10:01,renta,Completada,1400,tarjeta_credito,alejandra.paredes@example.com,1234567827,Vestido de Fiesta con Mangas Kimono,L,Rojo Cereza,Todo el Año,1,2025-07-06 20:10:01,2025-07-15 20:10:01,0,1
687e0e6d2d8655b05b08c410,2023-06-28 11:31:55,renta,Completada,1106,efectivo,lucia.torres@example.com,1234567811,Vestido Boho Chic Estampado Étnico,L,Tierra,"Verano, Otoño",1,2023-06-29 01:31:55,2023-07-10 01:31:55,0,3
687e0e6d2d8655b05b08c411,2025-09-01 11:49:09,renta,Completada,530,tarjeta_debito,eduardocasrtro110@gmail.com,554706,Vestido Cóctel Rojo Vibrante,S,Rojo,"Primavera, Verano",1,2025-09-01 19:49:09,2025-09-15 19:49:09,0,5
687e0e6d2d8655b05b08c412,2026-06-19 09:04:02,renta,Completada,681,tarjeta_credito,adriana.romero@example.com,1234567817,Eva Brazzi,M,azul,"Verano, Primavera",1,2026-06-19 14:04:02,2026-06-29 14:04:02,0,5
687e0e6d2d8655b05b08c413,2024-07-20 07:18:48,Venta,Completada,1100,efectivo,laura.hernandez@example.com,1234567895,Vestido Maxi de Lino con Volantes,M,Azul Claro,Verano,1,2024-07-21 00:18:48,,0,5
687e0e6d2d8655b05b08c414,2026-08-23 05:29:03,renta,Completada,1375,tarjeta_credito,ech19413070170002@gmail.com,7718858193,Vestido de Punto de Cuello Alto sin Mangas,M,Beige,"Otoño, Invierno",1,2026-08-23 17:29:03,2026-09-08 17:29:03,0,3
687e0e6d2d8655b05b08c415,2025-11-25 04:59:44,Venta,Completada,4049,tarjeta_debito,adriana.romero@example.com,1234567817,Vestido de Fiesta con Mangas Kimono,L,Rojo Cereza,Todo el Año,1,2025-11-26 02:59:44,,0,1
687e0e6d2d8655b05b08c416,2025-12-16 11:20:39,Venta,Completada,1750,transferencia_bancaria,patricia.guzman@example.com,1234567819,Vestido Asimétrico Negro,M,Negro,Todo el Año,1,2025-12-16 19:20:39,,0,5
687e0e6d2d8655b05b08c417,2025-01-16 04:50:25,Venta,Completada,15000,efectivo,patricia.guzman@example.com,1234567819,Vestido de Novia Clásico,S,Blanco,Todo el Año,1,2025-01-16 09:50:25,,0,5
687e0e6d2d8655b05b08c418,2024-09-26 04:35:10,renta,Completada,1471,transferencia_bancaria,adriana.romero@example.com,1234567817,Vestido Corto de Satén con Cuello Cowl,S,Rosa Fucsia,Todo el Año,1,2024-09-26 09:35:10,2024-10-10 09:35:10,0,2
687e0e6d2d8655b05b08c419,2023-12-19 12:26:44,renta,Completada,2200,tarjeta_credito,alejandra.paredes@example.com,1234567827,Vestido de Gala Corte Princesa con Encaje,M,Blush Rosa,Todo el Año,1,2023-12-20 09:26:44,2023-12-30 09:26:44,0,4
687e0e6d2d8655b05b08c41a,2023-02-26 04:17:11,Venta,Completada,1400,efectivo,ech19413070170002@gmail.com,7718858193,Vestido de Punto Grueso con Rayas,M,Multicolor,Invierno,1,2023-02-26 10:17:11,,0,4
687e0e6d2d8655b05b08c41b,2026-12-17 05:12:20,renta,Completada,6000,tarjeta_credito,ech19413070170002@gmail.com,7718858193,Vestido de Novia Estilo A-Line Clásico,L,Blanco Roto,Todo el Año,1,2026-12-17 12:12:20,2027-01-03 12:12:20,0,3
687e0e6d2d8655b05b08c41c,2023-03-04 10:13:38,renta,Completada,408,efectivo,carmen.morales@example.com,1234567813,Vestido Casual de Punto Suéter,L,Crema,Invierno,1,2023-03-05 08:13:38,2023-03-15 08:13:38,0,3
687e0e6d2d8655b05b08c41d,2024-03-11 04:01:33,Venta,Completada,1350,tarjeta_credito,regina.ortega@example.com,1234567826,Vestido de Punto Grueso con Cuello Redondo,M,Negro,Invierno,1,2024-03-11 05:01:33,,0,4
687e0e6d2d8655b05b08c41e,2025-12-27 03:47:40,renta,Completada,1265,tarjeta_credito,sheldon@gmail.com,5551234567,Vestido de Noche Meirius Largo Tinto con Tirantes,XL,rubi,"Otoño, Invierno, Todo el Año",1,2025-12-27 13:47:40,2026-01-07 13:47:40,0,4
687e0e6d2d8655b05b08c41f,2025-01-19 05:43:11,Venta,Completada,19000,transferencia_bancaria,ia.perez@example.com,1234567897,Vestido de Novia con Escote de Hombros Caídos,M,Marfil,Todo el Año,1,2025-01-19 11:43:11,,0,3
687e0e6d2d8655b05b08c420,2024-06-06 05:32:58,renta,Completada,320,tarjeta_credito,valeria.rojas@example.com,1234567823,Vestido de Boda en Playa de Gasa,L,Blanco Puro,Verano,1,2024-06-07 03:32:58,2024-06-16 03:32:58,0,5
687e0e6d2d8655b05b08c421,2024-02-10 11:00:13,renta,Completada,2200,tarjeta_debito,natalia.vega@example.com,1234567828,Vestido de Gala Corte Princesa con Encaje,M,Blush Rosa,Todo el Año,1,2024-02-11 11:00:13,2024-02-22 11:00:13,0,4
687e0e6d2d8655b05b08c422,2026-05-17 07:47:03,Venta,Completada,2700,tarjeta_debito,adriana.romero@example.com,1234567817,Green Muse,S,Verde,Todo el Año,1,2026-05-17 13:47:03,,0,5
687e0e6d2d8655b05b08c423,2024-11-25 04:24:24,renta,Completada,1045,efectivo,ximena.hernandez@email.com,5523456789,Vestido de Noche Meirius Largo de Tirantes con Escote en Espalda,M,rosaPastel,"Verano, Todo el Año",1,2024-11-25 14:24:24,2024-12-02 14:24:24,0,1
687e0e6d2d8655b05b08c424,2023-01-03 12:26:41,renta,Completada,5500,tarjeta_debito,daniela.mendoza@example.com,1234567822,Vestido de Novia Estilo Bohemio con Mangas Largas,M,Crema,Todo el Año,1,2023-01-04 07:26:41,2023-01-22 07:26:41,0,2
687e0e6d2d8655b05b08c425,2026-02-01 12:41:43,renta,Completada,841,transferencia_bancaria,isabel.vargas@example.com,1234567815,Vestido de Oficina Gris Elegante,M,Gris,Todo el Año,1,2026-02-02 01:41:43,2026-02-17 01:41:43,0,4
687e0e6d2d8655b05b08c426,2025-01-18 08:32:05,Venta,Completada,1031,tarjeta_credito,lucia.torres@example.com,1234567811,Vestido de Cóctel con Flecos,S,Plata,Todo el Año,1,2025-01-18 19:32:05,,0,4
687e0e6d2d8655b05b08c427,2026-12-20 11:57:29,renta,Completada,623,transferencia_bancaria,regina.ortega@example.com,1234567826,Vestido Largo Estampado Étnico con Aberturas,L,Multicolor,Verano,1,2026-12-20 17:57:29,2027-01-02 17:57:29,0,5
687e0e6d2d8655b05b08c428,2025-06-06 08:04:33,renta,Completada,678,transferencia_bancaria,20221129@uthh.edu.mx,7714057323,Green Muse,S,Verde,Todo el Año,1,2025-06-07 01:04:33,2025-06-19 01:04:33,0,5
687e0e6d2d8655b05b08c429,2026-01-03 11:54:56,Venta,Completada,990,tarjeta_debito,gabriela.silva@example.com,1234567821,Vestido Midi con Estampado de Lunares Grandes,L,Negro/Blanco,"Primavera, Verano",1,2026-01-03 20:54:56,,0,4
687e0e6d2d8655b05b08c42a,2025-08-17 08:25:57,renta,Completada,541,transferencia_bancaria,alejandra.paredes@example.com,1234567827,Vestido de Oficina Gris Elegante,M,Gris,Todo el Año,1,2025-08-17 11:25:57,2025-08-24 11:25:57,0,5
687e0e6d2d8655b05b08c42b,2025-12-08 11:05:15,renta,Completada,2000,tarjeta_debito,eduardocasrtro110@gmail.com,554706,Vestido de Gala con Corsé y Falda A-Line,M,Azul Real,Todo el Año,1,2025-12-08 23:05:15,2025-12-22 23:05:15,85,5
687e0e6d2d8655b05b08c42c,2025-08-09 10:15:26,renta,Completada,7000,tarjeta_debito,elena.ramirez@example.com,1234567899,Vestido de Novia Princesa con Manga Larga,M,Blanco Roto,Todo el Año,1,2025-08-09 18:15:26,2025-08-15 18:15:26,34,4
687e0e6d2d8655b05b08c42d,2024-06-24 03:40:44,renta,Completada,622,transferencia_bancaria,20221136@uthh.edu.mx,7711403469,Vestido Maxi de Algodón con Tirantes Anchos,L,Naranja Coral,Verano,1,2024-06-25 03:40:44,2024-06-28 03:40:44,0,2
687e0e6d2d8655b05b08c42e,2023-12-20 08:27:33,renta,Completada,1200,tarjeta_debito,alejandra.paredes@example.com,1234567827,Vestido de Gala con Escote en V Profundo,M,Negro,Todo el Año,1,2023-12-21 07:27:33,2023-12-25 07:27:33,0,5
687e0e6d2d8655b05b08c42f,2023-08-26 09:42:16,renta,Completada,950,tarjeta_credito,sheldon@gmail.com,5551234567,Vestido de Noche Negro con Transparencias,M,Negro,Todo el Año,1,2023-08-26 10:42:16,2023-09-10 10:42:16,0,5
687e0e6d2d8655b05b08c430,2024-08-02 07:50:13,Venta,Completada,1600,tarjeta_debito,isabel.vargas@example.com,1234567815,Vestido Corto de Satén con Cuello Cowl,S,Rosa Fucsia,Todo el Año,1,2024-08-02 17:50:13,,0,5
687e0e6d2d8655b05b08c431,2023-10-26 06:27:40,renta,Completada,2000,transferencia_bancaria,patricia.guzman@example.com,1234567819,Vestido de Gala con Corsé y Falda A-Line,M,Azul Real,Todo el Año,1,2023-10-26 21:27:40,2023-11-15 21:27:40,0,4
687e0e6d2d8655b05b08c432,2026-04-24 11:26:44,renta,Completada,1240,tarjeta_debito,ia.perez@example.com,1234567897,Sueño Violeta,S,Morado,Todo el Año,1,2026-04-24 23:26:44,2026-05-07 23:26:44,0,5
687e0e6d2d8655b05b08c433,2024-02-03 10:18:55,Venta,Completada,850,efectivo,hiasd12e@gmail.com,7713554706,Vestido de Verano Floral,L,Blanco,Verano,1,2024-02-03 16:18:55,,0,3
687e0e6d2d8655b05b08c434,2025-06-16 04:26:48,renta,Completada,7000,transferencia_bancaria,patricia.guzman@example.com,1234567819,Vestido de Novia Princesa con Manga Larga,M,Blanco Roto,Todo el Año,1,2025-06-16 06:26:48,2025-06-27 06:26:48,0,4
687e0e6d2d8655b05b08c435,2024-07-06 06:34:01,renta,Completada,1442,tarjeta_debito,gabriela.silva@example.com,1234567821,Vestido Largo Plateado con Lentejuelas,M,Gris,Todo el Año,1,2024-07-06 13:34:01,2024-07-24 13:34:01,0,3
687e0e6d2d8655b05b08c436,2025-06-13 03:00:42,renta,Completada,736,tarjeta_debito,elena.ramirez@example.com,1234567899,Vestido Largo Liso Mujer,S,rosa,"Verano, Primavera",1,2025-06-13 12:00:42,2025-06-20 12:00:42,0,5
687e0e6d2d8655b05b08c437,2024-08-06 05:58:23,Venta,Completada,1950,tarjeta_credito,natalia.vega@example.com,1234567828,Vestido de Cóctel Rojo Escarlata,M,Rojo Escarlata,Todo el Año,1,2024-08-06 10:58:23,,0,1
687e0e6d2d8655b05b08c438,2026-10-09 11:55:38,Venta,Completada,1300,tarjeta_debito,elena.ramirez@example.com,1234567899,Vestido Kimono Estampado Japonés,L,Multicolor,"Primavera, Verano",1,2026-10-10 10:55:38,,0,5
687e0e6d2d8655b05b08c439,2023-05-28 05:39:03,renta,Completada,320,transferencia_bancaria,elena.ramirez@example.com,1234567899,Vestido Largo Terracota con Mangas Abullonadas,L,Terracota,"Otoño, Invierno",1,2023-05-28 17:39:03,2023-06-13 17:39:03,0,4
687e0e6d2d8655b05b08c43a,2024-04-16 04:03:09,Venta,Completada,899,tarjeta_credito,gabriela.silva@example.com,1234567821,Eva Brazzi,M,azul,"Verano, Primavera",1,2024-04-16 06:03:09,,0,1
687e0e6d2d8655b05b08c43b,2023-09-23 03:23:50,renta,Completada,420,tarjeta_credito,sofia.garcia@email.com,5512345678,Vestido Deportivo con Capucha,L,Gris Mélange,Todo el Año,1,2023-09-24 00:23:50,2023-10-02 00:23:50,0,3
687e0e6d2d8655b05b08c43c,2026-03-04 09:17:43,renta,Completada,748,transferencia_bancaria,gabriela.silva@example.com,1234567821,Sueño Violeta,S,Morado,Todo el Año,1,2026-03-05 06:17:43,2026-03-16 06:17:43,0,4
687e0e6d2d8655b05b08c43d,2025-09-26 03:49:31,renta,Completada,6800,tarjeta_credito,lucia.torres@example.com,1234567811,Vestido de Novia con Escote de Hombros Caídos,M,Marfil,Todo el Año,1,2025-09-26 19:49:31,2025-10-02 19:49:31,0,5
687e0e6d2d8655b05b08c43e,2025-08-14 07:47:06,Venta,Completada,3000,efectivo,carmen.morales@example.com,1234567813,Vestido Negro Sirena con Bordado Dorado,M,Negro,Todo el Año,1,2025-08-14 17:47:06,,0,3
687e0e6d2d8655b05b08c43f,2025-07-12 11:57:19,renta,Completada,1473,tarjeta_debito,laura.hernandez@example.com,1234567895,Vestido de Verano Floral,L,Blanco,Verano,1,2025-07-13 03:57:19,2025-07-21 03:57:19,0,3
687e0e6d2d8655b05b08c440,2026-03-14 12:25:18,renta,Completada,850,tarjeta_debito,valentina.rodriguez@email.com,5587654321,Vestido de Noche con Abertura Lateral,S,Rojo Oscuro,Todo el Año,1,2026-03-14 18:25:18,2026-03-30 18:25:18,0,4
687e0e6d2d8655b05b08c441,2025-03-27 05:16:27,Venta,Completada,1400,efectivo,isabel.vargas@example.com,1234567815,Vestido Largo de Gasa con Estampado de Geométrico,L,Gris/Negro,Todo el Año,1,2025-03-27 08:16:27,,0,5
687e0e6d2d8655b05b08c442,2023-04-20 04:04:29,Venta,Completada,3996,efectivo,carmen.morales@example.com,1234567813,Vestido Azul Marino de Gala con Lentejuelas,M,Azul Marino,"Invierno, Todo el Año",1,2023-04-20 09:04:29,,0,3
687e0e6d2d8655b05b08c443,2024-10-21 05:30:46,renta,Completada,340,tarjeta_credito,patricia.guzman@example.com,1234567819,Conjunto Satinado Celeste de Top y Falda,S,Celeste,"Primavera, Verano",1,2024-10-21 18:30:46,2024-10-29 18:30:46,0,1
687e0e6d2d8655b05b08c444,2024-09-17 10:33:22,Venta,Completada,899,efectivo,eduardocasrtro110@gmail.com,554706,Eva Brazzi,M,azul,"Verano, Primavera",1,2024-09-17 11:33:22,,0,5
687e0e6d2d8655b05b08c445,2025-02-25 05:55:52,renta,Completada,686,transferencia_bancaria,valeria.rojas@example.com,1234567823,Vestido de Gasa Estampado Floral,L,Verde Menta,"Primavera, Verano",1,2025-02-26 05:55:52,2025-03-07 05:55:52,0,5
687e0e6d2d8655b05b08c446,2023-06-10 09:22:05,Venta,Completada,15000,transferencia_bancaria,lucia.torres@example.com,1234567811,Vestido de Novia Clásico,S,Blanco,Todo el Año,1,2023-06-11 03:22:05,,0,5
687e0e6d2d8655b05b08c447,2023-12-23 10:35:18,renta,Completada,1190,tarjeta_debito,hiasd12e@gmail.com,7713554706,Vestido Casual de Punto Acanalado,M,Beige Oscuro,Todo el Año,1,2023-12-23 16:35:18,2024-01-02 16:35:18,0,4
687e0e6d2d8655b05b08c448,2025-09-10 05:23:58,renta,Completada,460,transferencia_bancaria,sheldon@gmail.com,5551234567,Vestido Azul Marino de Gala con Lentejuelas,M,Azul Marino,"Invierno, Todo el Año",1,2025-09-10 16:23:58,2025-09-22 16:23:58,0,2
687e0e6d2d8655b05b08c449,2024-07-13 11:55:36,Venta,Completada,2700,tarjeta_credito,ana.lopez@example.com,1234567891,Vestido de Noche Negro con Transparencias,M,Negro,Todo el Año,1,2024-07-13 17:55:36,,0,4
687e0e6d2d8655b05b08c44a,2026-05-15 04:36:22,renta,Completada,892,tarjeta_debito,ech19413070170002@gmail.com,7718858193,Vestido Largo Liso Mujer,S,rosa,"Verano, Primavera",1,2026-05-15 13:36:22,2026-06-01 13:36:22,79,3
687e0e6d2d8655b05b08c44b,2024-01-02 12:05:51,Venta,Completada,990,efectivo,adriana.romero@example.com,1234567817,Vestido Midi con Estampado de Lunares Grandes,L,Negro/Blanco,"Primavera, Verano",1,2024-01-02 23:05:51,,0,4
687e0e6d2d8655b05b08c44c,2024-04-18 08:35:50,renta,Completada,1493,efectivo,20221076@uthh.edu.mx,7712232323,Vestido Deportivo Holgado con Franja Lateral,XL,Negro/Blanco,Todo el Año,1,2024-04-18 23:35:50,2024-05-03 23:35:50,79,5
687e0e6d2d8655b05b08c44d,2026-10-06 06:43:45,Venta,Completada,4172,tarjeta_credito,maria.gonzalez@example.com,1234567893,Vestido de Cóctel con Flecos,S,Plata,Todo el Año,1,2026-10-06 20:43:45,,0,4
687e0e6d2d8655b05b08c44e,2023-05-10 08:12:24,renta,Completada,1080,efectivo,elena.ramirez@example.com,1234567899,Vestido Midi de Mangas Abullonadas,L,Verde Oliva,"Otoño, Primavera",1,2023-05-11 03:12:24,2023-05-15 03:12:24,0,4
687e0e6d2d8655b05b08c44f,2023-05-11 08:06:47,Venta,Completada,5550,efectivo,lucia.torres@example.com,1234567811,Vestido Largo Liso Mujer,S,rosa,"Verano, Primavera",1,2023-05-11 10:06:47,,0,1
687e0e6d2d8655b05b08c450,2026-12-03 10:59:41,Venta,Completada,4023,tarjeta_credito,natalia.vega@example.com,1234567828,Vestido Verde Esmeralda en Capas,L,Verde Esmeralda,Todo el Año,1,2026-12-04 08:59:41,,0,4
687e0e6d2d8655b05b08c451,2023-10-03 12:43:42,renta,Completada,918,transferencia_bancaria,hiasd12e@gmail.com,7713554706,Vestido de Invierno de Cuadros Tartán,M,Rojo/Verde,Invierno,1,2023-10-03 13:43:42,2023-10-18 13:43:42,0,4
687e0e6d2d8655b05b08c452,2023-04-26 06:53:44,renta,Completada,821,efectivo,maria.gonzalez@example.com,1234567893,Vestido Midi de Mangas Largas Transparente,M,Negro,Todo el Año,1,2023-04-26 08:53:44,2023-05-06 08:53:44,67,5
687e0e6d2d8655b05b08c453,2026-07-03 06:30:48,Venta,Completada,1200,efectivo,20221129@uthh.edu.mx,7714057323,Vestido Cóctel Rojo Vibrante,S,Rojo,"Primavera, Verano",1,2026-07-04 04:30:48,,0,4
687e0e6d2d8655b05b08c454,2024-04-20 07:15:56,renta,Completada,600,efectivo,carmen.morales@example.com,1234567813,Vestido Corto de Terciopelo con Volantes,M,Verde Botella,"Otoño, Invierno",1,2024-04-21 01:15:56,2024-05-01 01:15:56,0,2
687e0e6d2d8655b05b08c455,2023-12-24 06:38:49,renta,Completada,1257,tarjeta_debito,sheldon@gmail.com,5551234567,Vestido de Encaje Negro Corto,S,Negro,Todo el Año,1,2023-12-24 09:38:49,2024-01-04 09:38:49,0,5
687e0e6d2d8655b05b08c456,2026-06-09 09:21:07,Venta,Completada,2100,efectivo,gabriela.silva@example.com,1234567821,Vestido de Noche Corto con Pedrería,M,Negro,Todo el Año,1,2026-06-09 19:21:07,,0,4
687e0e6d2d8655b05b08c457,2023-11-12 08:06:16,renta,Completada,795,tarjeta_credito,eduardocasrtro110@gmail.com,554706,Vestido Cruzado Estampado Animal,M,Multicolor,"Otoño, Invierno",1,2023-11-12 11:06:16,2023-11-22 11:06:16,56,5
687e0e6d2d8655b05b08c458,2024-02-01 04:13:15,renta,Completada,506,efectivo,ia.perez@example.com,1234567897,Fuego Coral,S,Coral,Verano,1,2024-02-01 13:13:15,2024-02-18 13:13:15,0,4
687e0e6d2d8655b05b08c459,2024-03-18 07:53:41,renta,Completada,724,tarjeta_debito,laura.hernandez@example.com,1234567895,Vestido de Tirantes con Estampado de Lunares,S,Negro/Blanco,Verano,1,2024-03-18 14:53:41,2024-04-04 14:53:41,37,1
687e0e6d2d8655b05b08c45a,2024-02-18 06:26:08,renta,Completada,599,transferencia_bancaria,20221129@uthh.edu.mx,7714057323,Vestido Corto de Satén con Cuello Cowl,S,Rosa Fucsia,Todo el Año,1,2024-02-18 17:26:08,2024-03-06 17:26:08,63,5
687e0e6d2d8655b05b08c45b,2026-07-10 05:36:35,renta,Completada,918,transferencia_bancaria,gabriela.silva@example.com,1234567821,Vestido Asimétrico Negro,M,Negro,Todo el Año,1,2026-07-10 11:36:35,2026-07-16 11:36:35,0,5
687e0e6d2d8655b05b08c45c,2026-05-11 11:25:13,Venta,Completada,20000,transferencia_bancaria,patricia.guzman@example.com,1234567819,Vestido de Novia Princesa con Manga Larga,M,Blanco Roto,Todo el Año,1,2026-05-11 15:25:13,,0,4
687e0e6d2d8655b05b08c45d,2025-12-24 10:42:22,renta,Completada,450,tarjeta_credito,maria.gonzalez@example.com,1234567893,Fucsia Chic,M,Rosa,"Verano, Todo el Año",1,2025-12-25 10:42:22,2026-01-13 10:42:22,0,3
687e0e6d2d8655b05b08c45e,2025-01-12 10:41:23,Venta,Completada,850,transferencia_bancaria,carmen.morales@example.com,1234567813,Vestido de Punto Elástico Rayas,M,Blanco/Azul,"Primavera, Verano",1,2025-01-12 12:41:23,,0,5
687e0e6d2d8655b05b08c45f,2024-12-18 10:46:39,Venta,Completada,2800,efectivo,elena.ramirez@example.com,1234567899,Vestido de Graduación Morado,L,Morado,Todo el Año,1,2024-12-18 11:46:39,,0,4
687e0e6d2d8655b05b08c460,2026-07-21 09:08:55,renta,Completada,481,efectivo,gabriela.silva@example.com,1234567821,Vestido de Fiesta con Aberturas Cut-Out,S,Negro,Todo el Año,1,2026-07-22 08:08:55,2026-07-30 08:08:55,0,3
687e0e6d2d8655b05b08c461,2023-12-14 04:10:48,renta,Completada,465,tarjeta_credito,valeria.rojas@example.com,1234567823,Vestido Sahara de Noche Negro con Tirantes,L,negro,Todo el Año,1,2023-12-14 15:10:48,2023-12-27 15:10:48,0,5
687e0e6d2d8655b05b08c462,2026-09-23 11:13:50,Venta,Completada,1050,tarjeta_debito,alejandra.paredes@example.com,1234567827,Vestido Cruzado Estampado Animal,M,Multicolor,"Otoño, Invierno",1,2026-09-24 10:13:50,,0,4
687e0e6d2d8655b05b08c463,2025-05-24 07:19:04,renta,Completada,390,transferencia_bancaria,patricia.guzman@example.com,1234567819,Vestido Corto Negro Brillante de Fiesta,S,Negro,Todo el Año,1,2025-05-25 06:19:04,2025-06-06 06:19:04,0,5
687e0e6d2d8655b05b08c464,2025-05-16 11:32:29,renta,Completada,831,tarjeta_debito,carmen.morales@example.com,1234567813,Vestido Largo Estampado Étnico con Aberturas,L,Multicolor,Verano,1,2025-05-16 21:32:29,2025-05-28 21:32:29,0,4
687e0e6d2d8655b05b08c465,2026-12-07 08:49:44,Venta,Completada,3921,tarjeta_debito,patricia.guzman@example.com,1234567819,Vestido de Noche con Falda Plisada,M,Azul Acero,Todo el Año,1,2026-12-07 13:49:44,,0,4
687e0e6d2d8655b05b08c466,2025-01-18 04:32:51,renta,Completada,1450,transferencia_bancaria,carmen.morales@example.com,1234567813,Vestido de Fiesta con Aberturas Cut-Out,S,Negro,Todo el Año,1,2025-01-18 21:32:51,2025-02-04 21:32:51,0,5
687e0e6d2d8655b05b08c467,2025-02-21 05:26:45,renta,Completada,2500,transferencia_bancaria,valentina.rodriguez@email.com,5587654321,Vestido de Gala con Falda de Tul Voluminosa,L,Rojo,Todo el Año,1,2025-02-22 02:26:45,2025-03-08 02:26:45,78,2
687e0e6d2d8655b05b08c468,2023-05-19 11:16:47,Venta,Completada,950,tarjeta_debito,elena.ramirez@example.com,1234567899,Vestido Boho Chic Estampado Étnico,L,Tierra,"Verano, Otoño",1,2023-05-19 15:16:47,,0,1
687e0e6d2d8655b05b08c469,2023-04-04 03:18:00,renta,Completada,562,efectivo,gabriela.silva@example.com,1234567821,Sueño Violeta,S,Morado,Todo el Año,1,2023-04-04 12:18:00,2023-04-22 12:18:00,0,3
687e0e6d2d8655b05b08c46a,2025-06-13 06:00:31,renta,Completada,1500,tarjeta_credito,alejandra.paredes@example.com,1234567827,Vestido de Fiesta Dorado con Lentejuelas,S,Dorado,Todo el Año,1,2025-06-13 22:00:31,2025-06-20 22:00:31,0,4
687e0e6d2d8655b05b08c46b,2023-07-09 08:00:32,renta,Completada,2500,tarjeta_credito,hiasd12e@gmail.com,7713554706,Vestido de Gala con Falda de Tul Voluminosa,L,Rojo,Todo el Año,1,2023-07-09 15:00:32,2023-07-15 15:00:32,0,2
687e0e6d2d8655b05b08c46c,2024-12-21 09:27:54,Venta,Completada,1300,tarjeta_debito,lucia.torres@example.com,1234567811,Vestido de Oficina Gris Elegante,M,Gris,Todo el Año,1,2024-12-22 04:27:54,,0,4
687e0e6d2d8655b05b08c46d,2023-04-13 05:06:59,Venta,Completada,1700,tarjeta_debito,alejandra.paredes@example.com,1234567827,Vestido de Fiesta Corto con Tirantes de Lentejuelas,S,Rojo Vino,Todo el Año,1,2023-04-13 20:06:59,,0,5
687e0e6d2d8655b05b08c46e,2023-08-05 08:00:45,renta,Completada,1800,tarjeta_credito,patricia.guzman@example.com,1234567819,Vestido de Noche con Aberturas en la Cintura,S,Negro,Todo el Año,1,2023-08-06 08:00:45,2023-08-22 08:00:45,0,2
687e0e6d2d8655b05b08c46f,2023-11-03 11:47:52,renta,Completada,2100,tarjeta_debito,patricia.guzman@example.com,1234567819,Vestido de Gala con Mangas Murciélago,L,Azul Noche,Todo el Año,1,2023-11-04 00:47:52,2023-11-18 00:47:52,0,5
687e0e6d2d8655b05b08c470,2025-08-06 03:38:07,renta,Completada,680,tarjeta_credito,alejandra.paredes@example.com,1234567827,Vestido de Fiesta con Mangas de Campana,M,Negro,Todo el Año,1,2025-08-06 20:38:07,2025-08-18 20:38:07,0,5
687e0e6d2d8655b05b08c471,2026-09-23 04:30:02,Venta,Completada,3449,efectivo,valeria.rojas@example.com,1234567823,Vestido de Noche con Aberturas en la Cintura,S,Negro,Todo el Año,1,2026-09-24 03:30:02,,0,4
687e0e6d2d8655b05b08c472,2026-03-27 08:43:40,renta,Completada,600,transferencia_bancaria,regina.ortega@example.com,1234567826,Vestido de Cóctel con Escote Peter Pan,S,Rosa Pastel,Todo el Año,1,2026-03-27 19:43:40,2026-04-15 19:43:40,0,1
687e0e6d2d8655b05b08c473,2025-11-03 10:41:17,renta,Completada,457,transferencia_bancaria,maria.gonzalez@example.com,1234567893,Vestido Bohemio con Estampado Paisley,L,Terracota/Azul,"Primavera, Verano, Otoño",1,2025-11-03 13:41:17,2025-11-15 13:41:17,0,5
687e0e6d2d8655b05b08c474,2026-02-22 06:41:36,renta,Completada,456,tarjeta_debito,valeria.rojas@example.com,1234567823,Vestido Tubo Elástico Negro,S,Negro,Todo el Año,1,2026-02-22 18:41:36,2026-03-09 18:41:36,0,2
687e0e6d2d8655b05b08c475,2024-10-05 04:20:02,renta,Completada,564,tarjeta_credito,elena.ramirez@example.com,1234567899,Vestido de Noche Meirius Largo Tinto con Tirantes,XL,rubi,"Otoño, Invierno, Todo el Año",1,2024-10-05 08:20:02,2024-10-20 08:20:02,39,4
687e0e6d2d8655b05b08c476,2023-11-04 07:50:36,Venta,Completada,1700,tarjeta_credito,20221136@uthh.edu.mx,7711403469,Vestido Corto de Terciopelo con Volantes,M,Verde Botella,"Otoño, Invierno",1,2023-11-04 08:50:36,,0,3
687e0e6d2d8655b05b08c477,2025-05-04 03:43:10,renta,Completada,802,efectivo,elena.ramirez@example.com,1234567899,Vestido Casual con Estampado de Cuadros Pequeños,S,Gris/Rosa,"Otoño, Primavera",1,2025-05-04 06:43:10,2025-05-15 06:43:10,0,4
687e0e6d2d8655b05b08c478,2023-04-04 05:41:19,renta,Completada,1128,transferencia_bancaria,isabel.vargas@example.com,1234567815,Vestido de Punto Grueso con Capucha,M,Negro,Invierno,1,2023-04-04 21:41:19,2023-04-15 21:41:19,0,5
687e0e6d2d8655b05b08c479,2024-06-16 08:07:46,renta,Completada,1900,tarjeta_debito,20221129@uthh.edu.mx,7714057323,Vestido de Noche con Drapeado Lateral,S,Dorado Rosado,Todo el Año,1,2024-06-16 21:07:46,2024-06-30 21:07:46,0,5
