transaccion_id,fecha_transaccion,tipo_transaccion,estado,monto_total,metodo_pago,cliente_nombre,cliente_telefono,cliente_localidad,producto_id,producto_nombre,producto_talla,producto_color,producto_temporada,cantidad_comprada,vestido_estilo,vestido_precio_venta,vestido_precio_renta,vestido_en_oferta,vestido_condicion,vestido_rating_promedio,vestido_review_count,fecha_entrega,fecha_devolucion,multa_aplicada,reseña_rating,reseña_comentario,fecha_reseña
687fb20a4cc623922222618c,2023-02-12 10:38:03,renta,Completada,6500,transferencia_bancaria,carmen.morales@example.com,1234567813,Huejutla de Reyes,687e0dd08639b437a0e48785,Vestido de Novia Corte A con Pedrería,M,Marfil,Todo el Año,1,Nupcial,18000,6500,false,Nuevo,5,28,2023-02-13 09:38:03,2023-02-26 09:38:03,0,5,"Me fascinó cómo me quedó, ¡lo recomiendo a todas mis amigas!",2023-03-03 10:38:03
687fb20a4cc623922222618d,2023-07-25 07:51:46,Venta,Completada,1400,transferencia_bancaria,daniela.mendoza@example.com,1234567822,Huejutla de Reyes,687e0d118639b437a0e48763,Vestido de Lana para Invierno,L,Burdeos,Invierno,1,Casual,1400,,false,Nuevo,4,5,2023-07-25 18:51:46,,0,3,"Bonito vestido, aunque el ajuste no fue 100% perfecto para mí.",2023-08-09 07:51:46
687fb20a4cc623922222618e,2023-05-17 07:57:00,renta,Completada,1411,tarjeta_credito,valentina.rodriguez@email.com,5587654321,Guazalingo,67e05afc8bbb15e17ae334bf,Vestido de Noche Strona Rosa sin Mangas,L,rosaPastel,"Primavera, Verano, Todo el Año",1,De Noche,1400,,false,Excelente,4.8,20,2023-05-17 12:57:00,2023-05-25 12:57:00,0,5,¡Excelente vestido! Me encantó el servicio en el local.,2023-06-11 07:57:00
687fb20a4cc6239222226190,2023-08-09 03:21:50,renta,Completada,817,tarjeta_credito,valeria.rojas@example.com,1234567823,Atlapeza,687e0dd08639b437a0e487c9,Vestido Largo de Gasa con Estampado de Geométrico,L,Gris/Negro,Todo el Año,1,Formal/Casual,1400,,false,Nuevo,4.3,8,2023-08-09 20:21:50,2023-08-17 20:21:50,0,1,El vestido se veía mejor en las fotos. Necesitaba algunos ajustes.,2023-09-15 03:21:50
687fb20a4cc6239222226191,2023-03-17 08:58:30,Venta,Completada,1100,transferencia_bancaria,ximena.hernandez@email.com,5523456789,Calnali,687e0dd08639b437a0e487b0,Vestido Maxi de Lino con Volantes,M,Azul Claro,Verano,1,Casual,1100,,false,Nuevo,4.3,10,2023-03-17 14:58:30,,0,3,"Buena opción por el precio, el servicio fue correcto.",2023-04-25 08:58:30
687fb20a4cc6239222226192,2023-08-04 06:32:46,Venta,Completada,1300,tarjeta_credito,valeria.rojas@example.com,1234567823,Atlapeza,687e0dd08639b437a0e487b2,Vestido de Punto Grueso con Cuello Alto,M,Gris,Invierno,1,Casual,1300,,false,Nuevo,3.7,6,2023-08-04 15:32:46,,0,4,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-09-12 06:32:46
687fb20a4cc6239222226193,2023-08-20 10:47:11,Venta,Completada,1800,efectivo,natalia.vega@example.com,1234567828,Atlapeza,687e0dd08639b437a0e487b8,Vestido Midi de Mangas Largas Transparente,M,Negro,Todo el Año,1,Cóctel,1800,,false,Nuevo,4.4,9,2023-08-21 09:47:11,,0,1,El vestido se veía mejor en las fotos. Necesitaba algunos ajustes.,2023-09-11 10:47:11
687fb20a4cc6239222226194,2023-08-12 03:48:13,renta,Completada,1289,tarjeta_debito,elena.ramirez@example.com,1234567899,Guazalingo,687e0d4b8639b437a0e4877a,Vestido Midi de Lino con Botones,M,Beige,Verano,1,Casual,1150,,false,Nuevo,4.1,10,2023-08-13 03:48:13,2023-08-22 03:48:13,23,2,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-08-29 03:48:13
687fb20a4cc6239222226195,2023-01-18 06:43:57,renta,Completada,1035,efectivo,valeria.rojas@example.com,1234567823,Atlapeza,687e0d118639b437a0e48766,Vestido Asimétrico Negro,M,Negro,Todo el Año,1,Fiesta,1750,,false,Nuevo,4.5,9,2023-01-18 13:43:57,2023-01-28 13:43:57,0,4,"Me fascinó cómo me quedó, ¡lo recomiendo a todas mis amigas!",2023-03-03 06:43:57
687fb20a4cc6239222226196,2023-07-28 06:44:21,renta,Completada,1350,tarjeta_debito,laura.hernandez@example.com,1234567895,Choconamel,687e0d118639b437a0e48761,Vestido Cruzado Estampado Animal,M,Multicolor,"Otoño, Invierno",1,Casual,1050,,false,Nuevo,3.9,6,2023-07-29 06:44:21,2023-08-15 06:44:21,0,4,"Me fascinó cómo me quedó, ¡lo recomiendo a todas mis amigas!",2023-08-19 06:44:21
687fb20a4cc6239222226198,2023-02-01 10:47:44,Venta,Completada,3200,tarjeta_credito,sofia.garcia@email.com,5512345678,Jaltocán,687e0d4b8639b437a0e48774,Vestido de Gala con Escote en V Profundo,M,Negro,Todo el Año,1,Gala,3200,1200,false,Nuevo,4.9,11,2023-02-02 01:47:44,,0,5,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-02-10 10:47:44
687fb20a4cc6239222226199,2023-07-24 09:56:49,Venta,Completada,900,efectivo,patricia.guzman@example.com,1234567819,Guazalingo,687e0d4b8639b437a0e4876c,Vestido Tubo Elástico Negro,S,Negro,Todo el Año,1,Casual/Cóctel,900,,false,Nuevo,4.1,18,2023-07-24 22:56:49,,0,5,Un diseño hermoso y la atención fue de primera. Volveré sin duda.,2023-08-22 09:56:49
687fb20a4cc623922222619a,2023-10-11 09:02:56,renta,Completada,1350,tarjeta_debito,camila.gonzalez@email.com,5534567890,Huejutla de Reyes,687e0dd08639b437a0e48781,Vestido Corto de Lentejuelas Multicolor,S,Multicolor,Todo el Año,1,Fiesta,,1350,false,Nuevo,4.6,9,2023-10-12 07:02:56,2023-10-28 07:02:56,0,5,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-10-24 09:02:56
687fb20a4cc623922222619b,2023-08-16 03:31:10,renta,Completada,2800,tarjeta_debito,valeria.rojas@example.com,1234567823,Atlapeza,687e0dd08639b437a0e487ad,Vestido de Gala con Capa Flotante,M,Negro,Todo el Año,1,Gala,,2800,false,Nuevo,5,18,2023-08-16 21:31:10,2023-08-27 21:31:10,0,1,"No fue mi favorito, pero sirvió para la ocasión.",2023-09-01 03:31:10
687fb20a4cc623922222619c,2023-10-15 12:05:50,renta,Completada,782,transferencia_bancaria,laura.hernandez@example.com,1234567895,Choconamel,687e0d4b8639b437a0e48778,Vestido Deportivo con Capucha,L,Gris Mélange,Todo el Año,1,Deportivo,650,,false,Nuevo,3.6,13,2023-10-16 11:05:50,2023-10-28 11:05:50,0,5,¡Excelente vestido! Me encantó el servicio en el local.,2023-11-16 12:05:50
687fb20a4cc623922222619d,2023-09-13 08:39:05,renta,Completada,619,tarjeta_debito,maria.gonzalez@example.com,1234567893,Atlapeza,687e0d118639b437a0e4875f,Vestido de Oficina Gris Elegante,M,Gris,Todo el Año,1,Formal,1300,,false,Nuevo,4,9,2023-09-13 15:39:05,2023-09-23 15:39:05,0,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-09-26 08:39:05
687fb20a4cc623922222619e,2023-12-14 12:04:38,renta,Completada,1500,transferencia_bancaria,sheldon@gmail.com,5551234567,Platón Sánchez,687e0dd08639b437a0e48783,Vestido Largo de Seda Morado Obscuro,M,Morado Oscuro,Todo el Año,1,Gala,3800,1500,false,Nuevo,4.9,14,2023-12-14 16:04:38,2023-12-22 16:04:38,0,5,¡Excelente vestido! Me encantó el servicio en el local.,2024-01-16 12:04:38
687fb20a4cc623922222619f,2023-04-21 06:05:01,renta,Completada,1298,tarjeta_debito,alejandra.paredes@example.com,1234567827,Huejutla de Reyes,687c11df555de7433ad30a75,Floral Grace,L,estampadoFloral,"Primavera, Verano",1,Casual,2500,,false,Nuevo,4,5,2023-04-21 20:05:01,2023-05-08 20:05:01,0,5,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-05-03 06:05:01
687fb20a4cc62392222261a0,2023-05-12 03:30:34,renta,Completada,869,tarjeta_credito,sheldon@gmail.com,5551234567,Platón Sánchez,687e0dd08639b437a0e487ca,Vestido de Punto Grueso con Capucha,M,Negro,Invierno,1,Casual/Deportivo,1300,,false,Nuevo,3.7,10,2023-05-12 17:30:34,2023-05-29 17:30:34,0,3,"El vestido está bien, cumplió con lo esperado.",2023-06-10 03:30:34
687fb20a4cc62392222261a1,2023-07-23 10:53:44,Venta,Completada,1400,efectivo,eduardocasrtro110@gmail.com,554706,Huejutla de Reyes,687e0dd08639b437a0e48795,Vestido Largo Bohemio con Flores Bordadas,L,Blanco,"Verano, Primavera",1,Bohemio,1400,,false,Nuevo,4.4,14,2023-07-24 10:53:44,,0,1,El vestido no cumplió con mis expectativas de calidad.,2023-08-01 10:53:44
687fb20a4cc62392222261a2,2023-02-18 05:52:27,Venta,Completada,881,efectivo,ia.perez@example.com,1234567897,Chalma,687e0dd08639b437a0e487c6,Vestido de Gala con Mangas Murciélago,L,Azul Noche,Todo el Año,1,Gala,,2100,false,Nuevo,4.8,15,2023-02-19 00:52:27,,0,4,"La tela es de muy buena calidad, y el vestido es aún más bonito en persona.",2023-03-18 05:52:27
687fb20a4cc62392222261a3,2023-05-19 12:17:33,renta,Completada,750,tarjeta_debito,ana.lopez@example.com,1234567891,Atlapeza,687e0dd08639b437a0e4879f,Vestido de Noche Corto con Pedrería,M,Negro,Todo el Año,1,Cóctel,2100,750,false,Nuevo,4.7,9,2023-05-20 00:17:33,2023-06-05 00:17:33,37,2,Podría mejorar la limpieza/condición del vestido al entregarlo.,2023-06-01 12:17:33
687fb20a4cc62392222261a4,2023-10-01 08:47:24,renta,Completada,1437,transferencia_bancaria,hiasd12e@gmail.com,7713554706,Atlapeza,687c1c38555de7433ad30aa9,Vestido Negro Sirena con Bordado Dorado,M,Negro,Todo el Año,1,De Noche,3000,,false,Nuevo,4.9,22,2023-10-02 04:47:24,2023-10-12 04:47:24,98,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-10-28 08:47:24
687fb20a4cc62392222261a5,2023-02-13 11:31:13,renta,Completada,7500,transferencia_bancaria,lucia.torres@example.com,1234567811,Guazalingo,687e0dd08639b437a0e487c5,Vestido de Novia Mermaid con Cola Larga,M,Blanco Puro,Todo el Año,1,Nupcial,22000,7500,false,Nuevo,5,32,2023-02-13 12:31:13,2023-02-24 12:31:13,0,5,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-03-05 11:31:13
687fb20a4cc62392222261a6,2023-12-19 12:45:35,Venta,Completada,17000,tarjeta_credito,valentina.rodriguez@email.com,5587654321,Guazalingo,687e0dd08639b437a0e487a1,Vestido de Novia Estilo A-Line Clásico,L,Blanco Roto,Todo el Año,1,Nupcial,17000,6000,false,Nuevo,4.8,25,2023-12-20 09:45:35,,0,4,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2024-01-24 12:45:35
687fb20a4cc62392222261a7,2023-08-21 10:32:03,renta,Completada,7500,efectivo,20221129@uthh.edu.mx,7714057323,Huejutla de Reyes,687e0dd08639b437a0e487c5,Vestido de Novia Mermaid con Cola Larga,M,Blanco Puro,Todo el Año,1,Nupcial,22000,7500,false,Nuevo,5,32,2023-08-22 09:32:03,2023-08-31 09:32:03,0,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-09-14 10:32:03
687fb20a4cc62392222261a8,2023-12-20 03:51:36,renta,Completada,714,efectivo,eduardocasrtro110@gmail.com,554706,Huejutla de Reyes,687e0dd08639b437a0e4878c,Vestido de Boda en Playa de Gasa,L,Blanco Puro,Verano,1,Nupcial,12000,,false,Nuevo,4.7,5,2023-12-20 18:51:36,2024-01-03 18:51:36,0,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2024-01-27 03:51:36
687fb20a4cc62392222261a9,2023-03-27 10:08:37,Venta,Completada,1400,transferencia_bancaria,adriana.romero@example.com,1234567817,San Felipe Orizatlán,687e0dd08639b437a0e48795,Vestido Largo Bohemio con Flores Bordadas,L,Blanco,"Verano, Primavera",1,Bohemio,1400,,false,Nuevo,4.4,14,2023-03-28 06:08:37,,0,4,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-05-09 10:08:37
687fb20a4cc62392222261aa,2023-03-06 05:39:56,renta,Completada,700,efectivo,elena.ramirez@example.com,1234567899,Guazalingo,687e0dd08639b437a0e48787,Vestido de Cóctel Rojo Escarlata,M,Rojo Escarlata,Todo el Año,1,Cóctel,1950,700,false,Nuevo,4.7,11,2023-03-07 02:39:56,2023-03-22 02:39:56,0,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-03-15 05:39:56
687fb20a4cc62392222261ac,2023-06-12 09:30:14,Venta,Completada,1500,tarjeta_credito,gabriela.silva@example.com,1234567821,Atlapeza,687e0d4b8639b437a0e48775,Vestido de Cuero Sintético Negro,S,Negro,"Otoño, Invierno",1,Fiesta,1500,,false,Nuevo,4.3,5,2023-06-12 21:30:14,,0,5,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-07-25 09:30:14
687fb20a4cc62392222261ad,2023-03-21 10:31:22,renta,Completada,390,transferencia_bancaria,valentina.rodriguez@email.com,5587654321,Guazalingo,687c1819555de7433ad30a97,Vestido Corto Negro Brillante de Fiesta,S,Negro,Todo el Año,1,Fiesta,,390,false,Excelente,4.2,8,2023-03-21 21:31:22,2023-04-03 21:31:22,34,1,"No fue mi favorito, pero sirvió para la ocasión.",2023-04-27 10:31:22
687fb20a4cc62392222261ae,2023-06-26 06:46:12,renta,Completada,982,tarjeta_debito,laura.hernandez@example.com,1234567895,Choconamel,687e0d4b8639b437a0e48773,Vestido de Punto Elástico Rayas,M,Blanco/Azul,"Primavera, Verano",1,Casual,850,,false,Nuevo,3.7,14,2023-06-27 06:46:12,2023-07-11 06:46:12,0,1,Podría mejorar la limpieza/condición del vestido al entregarlo.,2023-07-05 06:46:12
687fb20a4cc62392222261af,2023-09-17 11:18:25,renta,Completada,650,tarjeta_credito,20221129@uthh.edu.mx,7714057323,Huejutla de Reyes,687e0dd08639b437a0e487b7,Vestido de Fiesta Corto con Tirantes de Lentejuelas,S,Rojo Vino,Todo el Año,1,Fiesta,1700,650,false,Nuevo,4.5,8,2023-09-17 22:18:25,2023-09-23 22:18:25,0,5,¡Excelente vestido! Me encantó el servicio en el local.,2023-10-02 11:18:25
687fb20a4cc62392222261b0,2023-05-04 09:02:22,renta,Completada,943,efectivo,ech19413070170002@gmail.com,7718858193,Calnali,687e0dd08639b437a0e48782,Vestido Casual de Algodón con Bolsillos,L,Gris Claro,"Primavera, Verano, Otoño",1,Casual,880,,false,Nuevo,3.9,22,2023-05-05 00:02:22,2023-05-18 00:02:22,0,4,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-05-19 09:02:22
687fb20a4cc62392222261b1,2023-05-01 04:55:32,renta,Completada,7500,tarjeta_debito,sheldon@gmail.com,5551234567,Platón Sánchez,687e0dd08639b437a0e487c5,Vestido de Novia Mermaid con Cola Larga,M,Blanco Puro,Todo el Año,1,Nupcial,22000,7500,false,Nuevo,5,32,2023-05-01 15:55:32,2023-05-05 15:55:32,0,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-05-11 04:55:32
687fb20a4cc62392222261b2,2023-11-14 06:56:16,renta,Completada,320,tarjeta_debito,valeria.rojas@example.com,1234567823,Atlapeza,687c1680555de7433ad30a8f,Vestido Verde Esmeralda en Capas,L,Verde Esmeralda,Todo el Año,1,De Noche,,320,false,Excelente,4.6,13,2023-11-14 14:56:16,2023-11-23 14:56:16,19,2,El vestido se veía mejor en las fotos. Necesitaba algunos ajustes.,2023-12-14 06:56:16
687fb20a4cc62392222261b3,2023-04-11 03:56:22,renta,Completada,320,efectivo,valeria.rojas@example.com,1234567823,Atlapeza,687c1952555de7433ad30aa1,Vestido Largo Terracota con Mangas Abullonadas,L,Terracota,"Otoño, Invierno",1,De Noche,,320,false,Excelente,4,6,2023-04-12 01:56:22,2023-04-25 01:56:22,0,5,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-05-13 03:56:22
687fb20a4cc62392222261b4,2023-04-10 11:36:30,renta,Completada,700,tarjeta_debito,natalia.vega@example.com,1234567828,Atlapeza,687e0dd08639b437a0e48787,Vestido de Cóctel Rojo Escarlata,M,Rojo Escarlata,Todo el Año,1,Cóctel,1950,700,false,Nuevo,4.7,11,2023-04-10 18:36:30,2023-04-27 18:36:30,0,2,El vestido se veía mejor en las fotos. Necesitaba algunos ajustes.,2023-05-09 11:36:30
687fb20a4cc62392222261b5,2023-09-09 04:59:42,renta,Completada,550,tarjeta_debito,patricia.guzman@example.com,1234567819,Guazalingo,687e0dd08639b437a0e48789,Vestido de Fiesta con Escote Bardot,S,Azul Pastel,"Primavera, Verano",1,Fiesta,1600,550,false,Nuevo,4.5,13,2023-09-09 23:59:42,2023-09-17 23:59:42,0,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-10-08 04:59:42
687fb20a4cc62392222261b6,2023-05-08 09:32:40,renta,Completada,720,transferencia_bancaria,adriana.romero@example.com,1234567817,San Felipe Orizatlán,687e0d4b8639b437a0e4877c,Vestido Kimono Estampado Japonés,L,Multicolor,"Primavera, Verano",1,Casual/Formal,1300,,false,Nuevo,4.4,6,2023-05-09 04:32:40,2023-05-14 04:32:40,0,4,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-06-02 09:32:40
687fb20a4cc62392222261b7,2023-07-08 03:20:48,renta,Completada,1210,tarjeta_debito,ia.perez@example.com,1234567897,Chalma,687e0d4b8639b437a0e48773,Vestido de Punto Elástico Rayas,M,Blanco/Azul,"Primavera, Verano",1,Casual,850,,false,Nuevo,3.7,14,2023-07-08 08:20:48,2023-07-17 08:20:48,0,4,"El vestido superó mis expectativas, ¡lo recomiendo totalmente!",2023-08-03 03:20:48
687fb20a4cc62392222261b8,2023-06-05 09:44:33,renta,Completada,389,efectivo,daniela.mendoza@example.com,1234567822,Huejutla de Reyes,687e0d4b8639b437a0e4877f,Vestido de Tirantes con Estampado de Lunares,S,Negro/Blanco,Verano,1,Casual,890,,false,Nuevo,4,9,2023-06-06 04:44:33,2023-06-21 04:44:33,0,2,Podría mejorar la limpieza/condición del vestido al entregarlo.,2023-06-16 09:44:33
687fb20a4cc62392222261b9,2023-07-18 12:11:14,Venta,Completada,20000,efectivo,natalia.vega@example.com,1234567828,Atlapeza,687e0dd08639b437a0e487bd,Vestido de Novia Princesa con Manga Larga,M,Blanco Roto,Todo el Año,1,Nupcial,20000,7000,false,Nuevo,5,30,2023-07-19 06:11:14,,0,4,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-08-29 12:11:14
687fb20a4cc62392222261bb,2023-06-05 04:58:53,Venta,Completada,1700,tarjeta_credito,ana.lopez@example.com,1234567891,Atlapeza,687e0dd08639b437a0e4879a,Vestido Corto de Terciopelo con Volantes,M,Verde Botella,"Otoño, Invierno",1,Cóctel,1700,600,false,Nuevo,4.6,8,2023-06-05 08:58:53,,0,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-07-19 04:58:53
687fb20a4cc62392222261bc,2023-08-03 08:21:30,renta,Completada,1471,transferencia_bancaria,regina.ortega@example.com,1234567826,Tlachinol,687e0dd08639b437a0e487b9,Vestido Largo de Algodón con Cuello Tortuga,L,Verde Oliva,"Otoño, Invierno",1,Casual,1250,,false,Nuevo,3.9,11,2023-08-04 07:21:30,2023-08-13 07:21:30,0,1,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-08-22 08:21:30
687fb20a4cc62392222261bd,2023-06-12 04:52:54,renta,Completada,1300,tarjeta_credito,ia.perez@example.com,1234567897,Chalma,687e0d118639b437a0e48769,Vestido Lentejuelas Plateadas Corto,S,Plateado,Todo el Año,1,Fiesta,,1300,false,Nuevo,4.7,8,2023-06-13 03:52:54,2023-06-18 03:52:54,0,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-07-27 04:52:54
687fb20a4cc62392222261be,2023-05-24 12:54:27,Venta,Completada,2137,efectivo,maria.gonzalez@example.com,1234567893,Atlapeza,687e0dd08639b437a0e487bf,Vestido de Fiesta con Mangas Kimono,L,Rojo Cereza,Todo el Año,1,Fiesta,,1400,false,Nuevo,4.5,9,2023-05-24 20:54:27,,0,5,¡Excelente vestido! Me encantó el servicio en el local.,2023-06-30 12:54:27
687fb20a4cc62392222261bf,2023-02-10 10:25:57,Venta,Completada,1800,efectivo,20221129@uthh.edu.mx,7714057323,Huejutla de Reyes,687e0d118639b437a0e4875a,Vestido Largo Azul Cielo,M,Azul Cielo,"Primavera, Verano",1,Formal,1800,600,false,Nuevo,4.6,12,2023-02-11 02:25:57,,0,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-02-22 10:25:57
687fb20a4cc62392222261c0,2023-12-11 08:49:46,renta,Completada,1150,tarjeta_debito,ech19413070170002@gmail.com,7718858193,Calnali,687e0dd08639b437a0e48786,Vestido Midi de Mangas Abullonadas,L,Verde Oliva,"Otoño, Primavera",1,Casual/Formal,1300,,false,Nuevo,4.2,10,2023-12-12 04:49:46,2023-12-25 04:49:46,0,5,¡Absolutamente precioso! Recibí muchos cumplidos.,2024-01-08 08:49:46
687fb20a4cc62392222261c1,2023-02-09 06:22:45,renta,Completada,450,tarjeta_debito,isabel.vargas@example.com,1234567815,Choconamel,687c14af555de7433ad30a85,Fucsia Chic,M,Rosa,"Verano, Todo el Año",1,De Noche,,450,false,Usado,4.1,7,2023-02-09 11:22:45,2023-02-22 11:22:45,0,4,"La tela es de muy buena calidad, y el vestido es aún más bonito en persona.",2023-02-27 06:22:45
687fb20a4cc62392222261c2,2023-02-10 09:46:48,renta,Completada,450,tarjeta_credito,eduardocasrtro110@gmail.com,554706,Huejutla de Reyes,687c14af555de7433ad30a85,Fucsia Chic,M,Rosa,"Verano, Todo el Año",1,De Noche,,450,false,Usado,4.1,7,2023-02-11 04:46:48,2023-02-17 04:46:48,0,4,"Me fascinó cómo me quedó, ¡lo recomiendo a todas mis amigas!",2023-03-24 09:46:48
687fb20a4cc62392222261c3,2023-09-01 09:41:45,renta,Completada,422,tarjeta_debito,elena.ramirez@example.com,1234567899,Guazalingo,687e0d118639b437a0e48761,Vestido Cruzado Estampado Animal,M,Multicolor,"Otoño, Invierno",1,Casual,1050,,false,Nuevo,3.9,6,2023-09-02 07:41:45,2023-09-15 07:41:45,0,1,El vestido no cumplió con mis expectativas de calidad.,2023-10-13 09:41:45
687fb20a4cc62392222261c4,2023-11-12 04:16:44,renta,Completada,383,tarjeta_debito,daniela.mendoza@example.com,1234567822,Huejutla de Reyes,687e0d118639b437a0e48768,Vestido Maxi Estampado Floral,L,Multicolor,Verano,1,Casual,990,,false,Nuevo,4.2,16,2023-11-13 02:16:44,2023-11-18 02:16:44,0,2,"No fue mi favorito, pero sirvió para la ocasión.",2023-11-20 04:16:44
687fb20a4cc62392222261c7,2023-03-23 09:43:04,renta,Completada,1189,tarjeta_debito,alejandra.paredes@example.com,1234567827,Huejutla de Reyes,687e0dd08639b437a0e487a2,Vestido Largo de Gasa Estampado Floral Primavera,M,Multicolor Pastel,"Primavera, Verano",1,Casual/Formal,1200,,false,Nuevo,4.3,15,2023-03-23 12:43:04,2023-03-30 12:43:04,0,4,"La tela es de muy buena calidad, y el vestido es aún más bonito en persona.",2023-04-26 09:43:04
687fb20a4cc62392222261c8,2023-06-03 07:49:07,renta,Completada,1386,tarjeta_credito,adriana.romero@example.com,1234567817,San Felipe Orizatlán,687e0d118639b437a0e48759,Vestido de Verano Floral,L,Blanco,Verano,1,Casual,850,,false,Nuevo,4.5,20,2023-06-03 13:49:07,2023-06-18 13:49:07,0,5,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-07-18 07:49:07
687fb20a4cc62392222261c9,2023-03-18 11:20:48,renta,Completada,607,tarjeta_debito,regina.ortega@example.com,1234567826,Tlachinol,687e0dd08639b437a0e487a4,Vestido Corto de Lino Blanco,L,Blanco,Verano,1,Casual,950,,false,Nuevo,4.2,10,2023-03-19 00:20:48,2023-04-01 00:20:48,15,2,"La experiencia fue regular, no estoy segura de volver a rentar.",2023-04-23 11:20:48
687fb20a4cc62392222261ca,2023-10-05 08:40:13,renta,Completada,305,efectivo,maria.gonzalez@example.com,1234567893,Atlapeza,687e0dd08639b437a0e4878a,Vestido de Invierno de Cuadros Tartán,M,Rojo/Verde,Invierno,1,Casual,1250,,false,Nuevo,4.1,7,2023-10-05 12:40:13,2023-10-21 12:40:13,18,3,"Esperaba un poco más, pero en general bien.",2023-11-14 08:40:13
687fb20a4cc62392222261cb,2023-04-20 12:19:12,renta,Completada,600,tarjeta_debito,ia.perez@example.com,1234567897,Chalma,687e0dd08639b437a0e487af,Vestido de Cóctel con Escote Peter Pan,S,Rosa Pastel,Todo el Año,1,Cóctel,1650,600,false,Nuevo,4.5,7,2023-04-21 06:19:12,2023-05-04 06:19:12,0,1,"Hubo un pequeño detalle con el vestido, pero fue manejable.",2023-05-28 12:19:12
687fb20a4cc62392222261cc,2023-06-12 06:46:39,renta,Completada,1283,tarjeta_debito,lucia.torres@example.com,1234567811,Guazalingo,687e0d118639b437a0e48758,Vestido Cóctel Rojo Vibrante,S,Rojo,"Primavera, Verano",1,Cóctel,1200,,false,Nuevo,4.2,8,2023-06-12 16:46:39,2023-06-19 16:46:39,0,5,Un diseño hermoso y la atención fue de primera. Volveré sin duda.,2023-06-22 06:46:39
687fb20a4cc62392222261cd,2023-04-05 09:38:32,Venta,Completada,8000,tarjeta_credito,alejandra.paredes@example.com,1234567827,Huejutla de Reyes,687e0dd08639b437a0e487b3,Vestido de Novia Corto para Elopement,S,Blanco Puro,Todo el Año,1,Nupcial,8000,,false,Nuevo,4.6,7,2023-04-06 07:38:32,,0,4,¡Excelente vestido! Me encantó el servicio en el local.,2023-04-20 09:38:32
687fb20a4cc62392222261cf,2023-06-07 09:23:29,Venta,Completada,1200,efectivo,natalia.vega@example.com,1234567828,Atlapeza,687e0dd08639b437a0e487a2,Vestido Largo de Gasa Estampado Floral Primavera,M,Multicolor Pastel,"Primavera, Verano",1,Casual/Formal,1200,,false,Nuevo,4.3,15,2023-06-08 03:23:29,,0,5,¡Absolutamente precioso! Recibí muchos cumplidos.,2023-07-07 09:23:29
687fb20a4cc62392222261d0,2023-07-09 05:25:50,Venta,Completada,1700,transferencia_bancaria,lucia.torres@example.com,1234567811,Guazalingo,687e0dd08639b437a0e487b7,Vestido de Fiesta Corto con Tirantes de Lentejuelas,S,Rojo Vino,Todo el Año,1,Fiesta,1700,650,false,Nuevo,4.5,8,2023-07-09 23:25:50,,0,5,"Quedó perfecto para la ocasión, muy contenta con la compra/renta.",2023-08-20 05:25:50
687fb20a4cc62392222261d1,2023-06-28 10:35:16,Venta,Completada,1500,efectivo,natalia.vega@example.com,1234567828,Atlapeza,687c0c74555de7433ad30a52,Sueño Violeta,S,Morado,Todo el Año,1,Fiesta,1500,,false,Nuevo,4.3,9,2023-06-28 13:35:16,,0,4,"Un acierto total, justo lo que buscaba y a un excelente precio.",2023-07-19 10:35:16
687fb20a4cc62392222261d2,2023-03-20 10:19:31,Venta,Completada,2991,tarjeta_debito,adriana.romero@example.com,1234567817,San Felipe Orizatlán,687c1952555de7433ad30aa1,Vestido Largo Terracota con Mangas Abullonadas,L,Terracota,"Otoño, Invierno",1,De Noche,,320,false,Excelente,4,6,2023-03-21 08:19:31,,0,2,El vestido no cumplió con mis expectativas de calidad.,2023-04-25 10:19:31
